timestamp_ms,adc_value,label
2782,2977,flicker_100hz
2783,2993,flicker_100hz
2784,2633,flicker_100hz
2785,2127,flicker_100hz
2786,1416,flicker_100hz
2787,969,flicker_100hz
2788,1114,flicker_100hz
2789,1392,flicker_100hz
2790,2114,flicker_100hz
2791,2558,flicker_100hz
2792,2946,flicker_100hz
2793,3000,flicker_100hz
2794,2672,flicker_100hz
2795,1984,flicker_100hz
2796,1504,flicker_100hz
2797,1148,flicker_100hz
2798,1090,flicker_100hz
2799,1508,flicker_100hz
2800,2061,flicker_100hz
2801,2598,flicker_100hz
2802,2992,flicker_100hz
2803,2903,flicker_100hz
2804,2583,flicker_100hz
2805,2032,flicker_100hz
2806,1499,flicker_100hz
2807,1117,flicker_100hz
2808,1191,flicker_100hz
2809,1385,flicker_100hz
2810,2080,flicker_100hz
2811,2682,flicker_100hz
2812,3054,flicker_100hz
2813,2980,flicker_100hz
2814,2680,flicker_100hz
2815,2010,flicker_100hz
2816,1528,flicker_100hz
2817,1151,flicker_100hz
2818,1138,flicker_100hz
2819,1470,flicker_100hz
2820,2126,flicker_100hz
2821,2662,flicker_100hz
2822,3005,flicker_100hz
2823,3004,flicker_100hz
2824,2535,flicker_100hz
2825,2107,flicker_100hz
2826,1439,flicker_100hz
2827,1105,flicker_100hz
2828,1009,flicker_100hz
2829,1534,flicker_100hz
2830,2030,flicker_100hz
2831,2610,flicker_100hz
2832,3031,flicker_100hz
2833,2986,flicker_100hz
2834,2712,flicker_100hz
2835,2048,flicker_100hz
2836,1441,flicker_100hz
2837,1112,flicker_100hz
2838,1123,flicker_100hz
2839,1528,flicker_100hz
2840,2044,flicker_100hz
2841,2580,flicker_100hz
2842,2987,flicker_100hz
2843,3038,flicker_100hz
2844,2670,flicker_100hz
2845,2029,flicker_100hz
2846,1430,flicker_100hz
2847,1099,flicker_100hz
2848,1165,flicker_100hz
2849,1567,flicker_100hz
2850,2036,flicker_100hz
2851,2679,flicker_100hz
2852,3005,flicker_100hz
2853,3057,flicker_100hz
2854,2651,flicker_100hz
2855,2055,flicker_100hz
2856,1465,flicker_100hz
2857,995,flicker_100hz
2858,1146,flicker_100hz
2859,1495,flicker_100hz
2860,2042,flicker_100hz
2861,2689,flicker_100hz
2862,3074,flicker_100hz
2863,2949,flicker_100hz
2864,2749,flicker_100hz
2865,1997,flicker_100hz
2866,1411,flicker_100hz
2867,1117,flicker_100hz
2868,978,flicker_100hz
2869,1451,flicker_100hz
2870,1960,flicker_100hz
2871,2669,flicker_100hz
2872,3008,flicker_100hz
2873,2946,flicker_100hz
2874,2706,flicker_100hz
2875,1916,flicker_100hz
2876,1506,flicker_100hz
2877,1028,flicker_100hz
2878,1051,flicker_100hz
2879,1471,flicker_100hz
2880,1991,flicker_100hz
2881,2664,flicker_100hz
2882,2977,flicker_100hz
2883,3011,flicker_100hz
2884,2656,flicker_100hz
2885,2051,flicker_100hz
2886,1468,flicker_100hz
2887,1074,flicker_100hz
2888,1127,flicker_100hz
2889,1519,flicker_100hz
2890,1998,flicker_100hz
2891,2691,flicker_100hz
2892,2961,flicker_100hz
2893,2933,flicker_100hz
2894,2628,flicker_100hz
2895,2045,flicker_100hz
2896,1460,flicker_100hz
2897,1073,flicker_100hz
2898,1075,flicker_100hz
2899,1467,flicker_100hz
2900,2014,flicker_100hz
2901,2685,flicker_100hz
2902,3060,flicker_100hz
2903,2967,flicker_100hz
2904,2625,flicker_100hz
2905,2067,flicker_100hz
2906,1416,flicker_100hz
2907,1180,flicker_100hz
2908,1078,flicker_100hz
2909,1408,flicker_100hz
2910,2075,flicker_100hz
2911,2569,flicker_100hz
2912,3015,flicker_100hz
2913,2997,flicker_100hz
2914,2586,flicker_100hz
2915,2088,flicker_100hz
2916,1358,flicker_100hz
2917,1180,flicker_100hz
2918,1185,flicker_100hz
2919,1430,flicker_100hz
2920,2057,flicker_100hz
2921,2578,flicker_100hz
2922,3037,flicker_100hz
2923,2970,flicker_100hz
2924,2709,flicker_100hz
2925,1966,flicker_100hz
2926,1462,flicker_100hz
2927,1091,flicker_100hz
2928,1092,flicker_100hz
2929,1452,flicker_100hz
2930,2165,flicker_100hz
2931,2629,flicker_100hz
2932,2957,flicker_100hz
2933,2987,flicker_100hz
2934,2581,flicker_100hz
2935,2150,flicker_100hz
2936,1404,flicker_100hz
2937,1007,flicker_100hz
2938,1110,flicker_100hz
2939,1522,flicker_100hz
2940,1921,flicker_100hz
2941,2590,flicker_100hz
2942,3026,flicker_100hz
2943,3073,flicker_100hz
2944,2684,flicker_100hz
2945,2069,flicker_100hz
2946,1468,flicker_100hz
2947,1113,flicker_100hz
2948,1108,flicker_100hz
2949,1345,flicker_100hz
2950,2111,flicker_100hz
2951,2608,flicker_100hz
2952,3083,flicker_100hz
2953,3010,flicker_100hz
2954,2610,flicker_100hz
2955,2095,flicker_100hz
2956,1510,flicker_100hz
2957,1126,flicker_100hz
2958,1137,flicker_100hz
2959,1470,flicker_100hz
2960,2061,flicker_100hz
2961,2666,flicker_100hz
2962,3038,flicker_100hz
2963,3026,flicker_100hz
2964,2617,flicker_100hz
2965,2048,flicker_100hz
2966,1454,flicker_100hz
2967,1061,flicker_100hz
2968,1108,flicker_100hz
2969,1518,flicker_100hz
2970,2085,flicker_100hz
2971,2710,flicker_100hz
2972,3005,flicker_100hz
2973,2921,flicker_100hz
2974,2701,flicker_100hz
2975,2037,flicker_100hz
2976,1447,flicker_100hz
2977,1178,flicker_100hz
2978,1084,flicker_100hz
2979,1578,flicker_100hz
2980,2058,flicker_100hz
2981,2560,flicker_100hz
2982,2989,flicker_100hz
2983,2963,flicker_100hz
2984,2631,flicker_100hz
2985,1978,flicker_100hz
2986,1482,flicker_100hz
2987,1206,flicker_100hz
2988,1223,flicker_100hz
2989,1434,flicker_100hz
2990,2059,flicker_100hz
2991,2598,flicker_100hz
2992,2915,flicker_100hz
2993,3064,flicker_100hz
2994,2672,flicker_100hz
2995,2044,flicker_100hz
2996,1466,flicker_100hz
2997,1106,flicker_100hz
2998,1098,flicker_100hz
2999,1465,flicker_100hz
3000,2016,flicker_100hz
3001,2630,flicker_100hz
3002,3019,flicker_100hz
3003,3067,flicker_100hz
3004,2601,flicker_100hz
3005,1970,flicker_100hz
3006,1427,flicker_100hz
3007,1033,flicker_100hz
3008,1141,flicker_100hz
3009,1457,flicker_100hz
3010,2038,flicker_100hz
3011,2628,flicker_100hz
3012,2948,flicker_100hz
3013,2927,flicker_100hz
3014,2586,flicker_100hz
3015,2046,flicker_100hz
3016,1517,flicker_100hz
3017,1137,flicker_100hz
3018,1103,flicker_100hz
3019,1454,flicker_100hz
3020,2098,flicker_100hz
3021,2646,flicker_100hz
3022,2986,flicker_100hz
3023,2926,flicker_100hz
3024,2698,flicker_100hz
3025,2067,flicker_100hz
3026,1516,flicker_100hz
3027,1088,flicker_100hz
3028,1017,flicker_100hz
3029,1522,flicker_100hz
3030,2046,flicker_100hz
3031,2684,flicker_100hz
3032,3064,flicker_100hz
3033,2931,flicker_100hz
3034,2587,flicker_100hz
3035,2082,flicker_100hz
3036,1564,flicker_100hz
3037,1109,flicker_100hz
3038,1141,flicker_100hz
3039,1485,flicker_100hz
3040,2115,flicker_100hz
3041,2598,flicker_100hz
3042,3001,flicker_100hz
3043,2991,flicker_100hz
3044,2658,flicker_100hz
3045,2056,flicker_100hz
3046,1451,flicker_100hz
3047,1110,flicker_100hz
3048,1054,flicker_100hz
3049,1477,flicker_100hz
3050,2029,flicker_100hz
3051,2645,flicker_100hz
3052,2998,flicker_100hz
3053,2895,flicker_100hz
3054,2644,flicker_100hz
3055,2048,flicker_100hz
3056,1437,flicker_100hz
3057,1122,flicker_100hz
3058,1040,flicker_100hz
3059,1415,flicker_100hz
3060,2034,flicker_100hz
3061,2612,flicker_100hz
3062,3046,flicker_100hz
3063,3064,flicker_100hz
3064,2679,flicker_100hz
3065,2039,flicker_100hz
3066,1551,flicker_100hz
3067,1077,flicker_100hz
3068,1092,flicker_100hz
3069,1468,flicker_100hz
3070,2055,flicker_100hz
3071,2722,flicker_100hz
3072,2959,flicker_100hz
3073,3056,flicker_100hz
3074,2665,flicker_100hz
3075,2023,flicker_100hz
3076,1491,flicker_100hz
3077,1139,flicker_100hz
3078,1094,flicker_100hz
3079,1395,flicker_100hz
3080,1969,flicker_100hz
3081,2658,flicker_100hz
3082,2937,flicker_100hz
3083,2966,flicker_100hz
3084,2629,flicker_100hz
3085,1985,flicker_100hz
3086,1568,flicker_100hz
3087,1043,flicker_100hz
3088,1040,flicker_100hz
3089,1568,flicker_100hz
3090,1992,flicker_100hz
3091,2550,flicker_100hz
3092,3037,flicker_100hz
3093,2998,flicker_100hz
3094,2675,flicker_100hz
3095,2036,flicker_100hz
3096,1451,flicker_100hz
3097,1100,flicker_100hz
3098,1160,flicker_100hz
3099,1422,flicker_100hz
3100,1980,flicker_100hz
3101,2608,flicker_100hz
3102,2888,flicker_100hz
3103,3027,flicker_100hz
3104,2606,flicker_100hz
3105,2040,flicker_100hz
3106,1544,flicker_100hz
3107,1164,flicker_100hz
3108,1139,flicker_100hz
3109,1499,flicker_100hz
3110,2045,flicker_100hz
3111,2595,flicker_100hz
3112,3057,flicker_100hz
3113,3095,flicker_100hz
3114,2629,flicker_100hz
3115,2085,flicker_100hz
3116,1405,flicker_100hz
3117,1066,flicker_100hz
3118,1088,flicker_100hz
3119,1423,flicker_100hz
3120,2109,flicker_100hz
3121,2663,flicker_100hz
3122,2911,flicker_100hz
3123,3033,flicker_100hz
3124,2594,flicker_100hz
3125,2110,flicker_100hz
3126,1444,flicker_100hz
3127,1107,flicker_100hz
3128,1153,flicker_100hz
3129,1457,flicker_100hz
3130,2142,flicker_100hz
3131,2546,flicker_100hz
3132,3075,flicker_100hz
3133,2940,flicker_100hz
3134,2728,flicker_100hz
3135,2017,flicker_100hz
3136,1502,flicker_100hz
3137,1122,flicker_100hz
3138,1081,flicker_100hz
3139,1476,flicker_100hz
3140,2109,flicker_100hz
3141,2761,flicker_100hz
3142,2947,flicker_100hz
3143,3072,flicker_100hz
3144,2682,flicker_100hz
3145,1988,flicker_100hz
3146,1606,flicker_100hz
3147,1088,flicker_100hz
3148,1112,flicker_100hz
3149,1385,flicker_100hz
3150,1868,flicker_100hz
3151,2707,flicker_100hz
3152,2959,flicker_100hz
3153,3008,flicker_100hz
3154,2659,flicker_100hz
3155,2041,flicker_100hz
3156,1461,flicker_100hz
3157,1038,flicker_100hz
3158,1077,flicker_100hz
3159,1404,flicker_100hz
3160,2020,flicker_100hz
3161,2582,flicker_100hz
3162,2966,flicker_100hz
3163,2985,flicker_100hz
3164,2555,flicker_100hz
3165,2017,flicker_100hz
3166,1472,flicker_100hz
3167,1003,flicker_100hz
3168,1164,flicker_100hz
3169,1492,flicker_100hz
3170,2038,flicker_100hz
3171,2616,flicker_100hz
3172,3051,flicker_100hz
3173,3010,flicker_100hz
3174,2726,flicker_100hz
3175,2097,flicker_100hz
3176,1474,flicker_100hz
3177,1099,flicker_100hz
3178,1101,flicker_100hz
3179,1474,flicker_100hz
3180,2035,flicker_100hz
3181,2688,flicker_100hz
3182,3011,flicker_100hz
3183,2953,flicker_100hz
3184,2726,flicker_100hz
3185,2082,flicker_100hz
3186,1496,flicker_100hz
3187,1017,flicker_100hz
3188,1125,flicker_100hz
3189,1472,flicker_100hz
3190,2069,flicker_100hz
3191,2604,flicker_100hz
3192,2983,flicker_100hz
3193,3057,flicker_100hz
3194,2617,flicker_100hz
3195,2039,flicker_100hz
3196,1393,flicker_100hz
3197,1163,flicker_100hz
3198,1164,flicker_100hz
3199,1473,flicker_100hz
3200,2104,flicker_100hz
3201,2641,flicker_100hz
3202,3083,flicker_100hz
3203,2978,flicker_100hz
3204,2573,flicker_100hz
3205,2026,flicker_100hz
3206,1436,flicker_100hz
3207,1055,flicker_100hz
3208,1079,flicker_100hz
3209,1434,flicker_100hz
3210,2072,flicker_100hz
3211,2635,flicker_100hz
3212,2922,flicker_100hz
3213,3006,flicker_100hz
3214,2522,flicker_100hz
3215,2085,flicker_100hz
3216,1519,flicker_100hz
3217,1114,flicker_100hz
3218,1013,flicker_100hz
3219,1424,flicker_100hz
3220,2139,flicker_100hz
3221,2720,flicker_100hz
3222,3013,flicker_100hz
3223,3097,flicker_100hz
3224,2635,flicker_100hz
3225,2127,flicker_100hz
3226,1392,flicker_100hz
3227,1149,flicker_100hz
3228,1064,flicker_100hz
3229,1418,flicker_100hz
3230,2035,flicker_100hz
3231,2694,flicker_100hz
3232,2921,flicker_100hz
3233,3041,flicker_100hz
3234,2617,flicker_100hz
3235,2047,flicker_100hz
3236,1468,flicker_100hz
3237,1040,flicker_100hz
3238,1136,flicker_100hz
3239,1428,flicker_100hz
3240,2128,flicker_100hz
3241,2721,flicker_100hz
3242,2974,flicker_100hz
3243,2924,flicker_100hz
3244,2675,flicker_100hz
3245,2077,flicker_100hz
3246,1468,flicker_100hz
3247,1109,flicker_100hz
3248,997,flicker_100hz
3249,1417,flicker_100hz
3250,2093,flicker_100hz
3251,2626,flicker_100hz
3252,3091,flicker_100hz
3253,2939,flicker_100hz
3254,2513,flicker_100hz
3255,2116,flicker_100hz
3256,1502,flicker_100hz
3257,1022,flicker_100hz
3258,1108,flicker_100hz
3259,1483,flicker_100hz
3260,2126,flicker_100hz
3261,2618,flicker_100hz
3262,3084,flicker_100hz
3263,3041,flicker_100hz
3264,2704,flicker_100hz
3265,1986,flicker_100hz
3266,1536,flicker_100hz
3267,1230,flicker_100hz
3268,1010,flicker_100hz
3269,1428,flicker_100hz
3270,1981,flicker_100hz
3271,2678,flicker_100hz
3272,3026,flicker_100hz
3273,3051,flicker_100hz
3274,2659,flicker_100hz
3275,2081,flicker_100hz
3276,1446,flicker_100hz
3277,1066,flicker_100hz
3278,1054,flicker_100hz
3279,1377,flicker_100hz
3280,2000,flicker_100hz
3281,2711,flicker_100hz
3282,3025,flicker_100hz
3283,3031,flicker_100hz
3284,2642,flicker_100hz
3285,2008,flicker_100hz
3286,1400,flicker_100hz
3287,1112,flicker_100hz
3288,1062,flicker_100hz
3289,1458,flicker_100hz
3290,2067,flicker_100hz
3291,2668,flicker_100hz
3292,3003,flicker_100hz
3293,2929,flicker_100hz
3294,2659,flicker_100hz
3295,2075,flicker_100hz
3296,1518,flicker_100hz
3297,1060,flicker_100hz
3298,1126,flicker_100hz
3299,1484,flicker_100hz
3300,2070,flicker_100hz
3301,2652,flicker_100hz
3302,2944,flicker_100hz
3303,3034,flicker_100hz
3304,2547,flicker_100hz
3305,2038,flicker_100hz
3306,1505,flicker_100hz
3307,1189,flicker_100hz
3308,1203,flicker_100hz
3309,1398,flicker_100hz
3310,2083,flicker_100hz
3311,2604,flicker_100hz
3312,2958,flicker_100hz
3313,3082,flicker_100hz
3314,2615,flicker_100hz
3315,2088,flicker_100hz
3316,1468,flicker_100hz
3317,1077,flicker_100hz
3318,991,flicker_100hz
3319,1495,flicker_100hz
3320,2055,flicker_100hz
3321,2614,flicker_100hz
3322,3004,flicker_100hz
3323,2995,flicker_100hz
3324,2661,flicker_100hz
3325,2041,flicker_100hz
3326,1518,flicker_100hz
3327,1122,flicker_100hz
3328,1057,flicker_100hz
3329,1472,flicker_100hz
3330,2003,flicker_100hz
3331,2632,flicker_100hz
3332,3007,flicker_100hz
3333,2978,flicker_100hz
3334,2672,flicker_100hz
3335,2046,flicker_100hz
3336,1491,flicker_100hz
3337,1143,flicker_100hz
3338,1043,flicker_100hz
3339,1446,flicker_100hz
3340,2027,flicker_100hz
3341,2625,flicker_100hz
3342,3072,flicker_100hz
3343,2942,flicker_100hz
3344,2589,flicker_100hz
3345,2139,flicker_100hz
3346,1441,flicker_100hz
3347,1124,flicker_100hz
3348,1036,flicker_100hz
3349,1397,flicker_100hz
3350,2125,flicker_100hz
3351,2628,flicker_100hz
3352,2952,flicker_100hz
3353,2970,flicker_100hz
3354,2578,flicker_100hz
3355,2161,flicker_100hz
3356,1476,flicker_100hz
3357,1091,flicker_100hz
3358,1155,flicker_100hz
3359,1408,flicker_100hz
3360,2096,flicker_100hz
3361,2643,flicker_100hz
3362,2940,flicker_100hz
3363,2994,flicker_100hz
3364,2545,flicker_100hz
3365,2103,flicker_100hz
3366,1497,flicker_100hz
3367,1156,flicker_100hz
3368,1152,flicker_100hz
3369,1508,flicker_100hz
3370,2059,flicker_100hz
3371,2589,flicker_100hz
3372,2964,flicker_100hz
3373,2975,flicker_100hz
3374,2669,flicker_100hz
3375,2057,flicker_100hz
3376,1446,flicker_100hz
3377,1037,flicker_100hz
3378,1082,flicker_100hz
3379,1413,flicker_100hz
3380,2106,flicker_100hz
3381,2669,flicker_100hz
3382,3044,flicker_100hz
3383,3035,flicker_100hz
3384,2584,flicker_100hz
3385,2088,flicker_100hz
3386,1419,flicker_100hz
3387,1055,flicker_100hz
3388,1120,flicker_100hz
3389,1507,flicker_100hz
3390,2074,flicker_100hz
3391,2623,flicker_100hz
3392,3015,flicker_100hz
3393,3036,flicker_100hz
3394,2682,flicker_100hz
3395,2095,flicker_100hz
3396,1384,flicker_100hz
3397,1146,flicker_100hz
3398,1103,flicker_100hz
3399,1401,flicker_100hz
3400,2065,flicker_100hz
3401,2576,flicker_100hz
3402,3056,flicker_100hz
3403,2952,flicker_100hz
3404,2695,flicker_100hz
3405,2098,flicker_100hz
3406,1532,flicker_100hz
3407,1200,flicker_100hz
3408,1068,flicker_100hz
3409,1486,flicker_100hz
3410,2118,flicker_100hz
3411,2634,flicker_100hz
3412,2924,flicker_100hz
3413,3088,flicker_100hz
3414,2647,flicker_100hz
3415,2003,flicker_100hz
3416,1418,flicker_100hz
3417,1120,flicker_100hz
3418,1069,flicker_100hz
3419,1465,flicker_100hz
3420,2076,flicker_100hz
3421,2674,flicker_100hz
3422,3156,flicker_100hz
3423,3017,flicker_100hz
3424,2656,flicker_100hz
3425,1999,flicker_100hz
3426,1463,flicker_100hz
3427,1128,flicker_100hz
3428,1165,flicker_100hz
3429,1443,flicker_100hz
3430,2077,flicker_100hz
3431,2671,flicker_100hz
3432,2972,flicker_100hz
3433,2947,flicker_100hz
3434,2681,flicker_100hz
3435,2021,flicker_100hz
3436,1447,flicker_100hz
3437,1100,flicker_100hz
3438,1134,flicker_100hz
3439,1448,flicker_100hz
3440,2110,flicker_100hz
3441,2566,flicker_100hz
3442,2915,flicker_100hz
3443,2941,flicker_100hz
3444,2741,flicker_100hz
3445,1979,flicker_100hz
3446,1523,flicker_100hz
3447,1069,flicker_100hz
3448,1062,flicker_100hz
3449,1424,flicker_100hz
3450,1986,flicker_100hz
3451,2641,flicker_100hz
3452,2913,flicker_100hz
3453,2964,flicker_100hz
3454,2688,flicker_100hz
3455,2097,flicker_100hz
3456,1471,flicker_100hz
3457,1222,flicker_100hz
3458,1027,flicker_100hz
3459,1456,flicker_100hz
3460,2011,flicker_100hz
3461,2614,flicker_100hz
3462,3023,flicker_100hz
3463,3036,flicker_100hz
3464,2659,flicker_100hz
3465,2088,flicker_100hz
3466,1508,flicker_100hz
3467,1152,flicker_100hz
3468,1233,flicker_100hz
3469,1475,flicker_100hz
3470,2042,flicker_100hz
3471,2561,flicker_100hz
3472,3044,flicker_100hz
3473,3006,flicker_100hz
3474,2659,flicker_100hz
3475,2022,flicker_100hz
3476,1469,flicker_100hz
3477,1026,flicker_100hz
3478,1099,flicker_100hz
3479,1531,flicker_100hz
3480,2043,flicker_100hz
3481,2700,flicker_100hz
3482,2989,flicker_100hz
3483,3076,flicker_100hz
3484,2689,flicker_100hz
3485,1957,flicker_100hz
3486,1491,flicker_100hz
3487,1087,flicker_100hz
3488,1107,flicker_100hz
3489,1510,flicker_100hz
3490,2041,flicker_100hz
3491,2656,flicker_100hz
3492,3003,flicker_100hz
3493,3017,flicker_100hz
3494,2670,flicker_100hz
3495,2029,flicker_100hz
3496,1400,flicker_100hz
3497,1170,flicker_100hz
3498,1044,flicker_100hz
3499,1391,flicker_100hz
3500,1971,flicker_100hz
3501,2627,flicker_100hz
3502,2993,flicker_100hz
3503,3100,flicker_100hz
3504,2634,flicker_100hz
3505,2096,flicker_100hz
3506,1480,flicker_100hz
3507,1053,flicker_100hz
3508,1113,flicker_100hz
3509,1527,flicker_100hz
3510,2089,flicker_100hz
3511,2666,flicker_100hz
3512,3033,flicker_100hz
3513,2998,flicker_100hz
3514,2564,flicker_100hz
3515,2042,flicker_100hz
3516,1419,flicker_100hz
3517,1074,flicker_100hz
3518,1097,flicker_100hz
3519,1468,flicker_100hz
3520,1957,flicker_100hz
3521,2689,flicker_100hz
3522,3027,flicker_100hz
3523,2987,flicker_100hz
3524,2656,flicker_100hz
3525,2132,flicker_100hz
3526,1465,flicker_100hz
3527,1033,flicker_100hz
3528,1019,flicker_100hz
3529,1438,flicker_100hz
3530,2113,flicker_100hz
3531,2568,flicker_100hz
3532,2972,flicker_100hz
3533,3001,flicker_100hz
3534,2657,flicker_100hz
3535,2074,flicker_100hz
3536,1420,flicker_100hz
3537,1135,flicker_100hz
3538,956,flicker_100hz
3539,1335,flicker_100hz
3540,2078,flicker_100hz
3541,2609,flicker_100hz
3542,3012,flicker_100hz
3543,2984,flicker_100hz
3544,2695,flicker_100hz
3545,2159,flicker_100hz
3546,1445,flicker_100hz
3547,1152,flicker_100hz
3548,1187,flicker_100hz
3549,1479,flicker_100hz
3550,1985,flicker_100hz
3551,2626,flicker_100hz
3552,2957,flicker_100hz
3553,3003,flicker_100hz
3554,2660,flicker_100hz
3555,2064,flicker_100hz
3556,1405,flicker_100hz
3557,1076,flicker_100hz
3558,1045,flicker_100hz
3559,1434,flicker_100hz
3560,2033,flicker_100hz
3561,2630,flicker_100hz
3562,3021,flicker_100hz
3563,3056,flicker_100hz
3564,2661,flicker_100hz
3565,2042,flicker_100hz
3566,1547,flicker_100hz
3567,1094,flicker_100hz
3568,1143,flicker_100hz
3569,1415,flicker_100hz
3570,2042,flicker_100hz
3571,2717,flicker_100hz
3572,3049,flicker_100hz
3573,2957,flicker_100hz
3574,2713,flicker_100hz
3575,1979,flicker_100hz
3576,1385,flicker_100hz
3577,1035,flicker_100hz
3578,1132,flicker_100hz
3579,1566,flicker_100hz
3580,2042,flicker_100hz
3581,2587,flicker_100hz
3582,3039,flicker_100hz
3583,2947,flicker_100hz
3584,2635,flicker_100hz
3585,1916,flicker_100hz
3586,1420,flicker_100hz
3587,1070,flicker_100hz
3588,1067,flicker_100hz
3589,1437,flicker_100hz
3590,2001,flicker_100hz
3591,2643,flicker_100hz
3592,2937,flicker_100hz
3593,2995,flicker_100hz
3594,2552,flicker_100hz
3595,2031,flicker_100hz
3596,1438,flicker_100hz
3597,1019,flicker_100hz
3598,1156,flicker_100hz
3599,1433,flicker_100hz
3600,2039,flicker_100hz
3601,2643,flicker_100hz
3602,3042,flicker_100hz
3603,3057,flicker_100hz
3604,2653,flicker_100hz
3605,1973,flicker_100hz
3606,1524,flicker_100hz
3607,1104,flicker_100hz
3608,1050,flicker_100hz
3609,1461,flicker_100hz
3610,2079,flicker_100hz
3611,2554,flicker_100hz
3612,3015,flicker_100hz
3613,3015,flicker_100hz
3614,2566,flicker_100hz
3615,2122,flicker_100hz
3616,1538,flicker_100hz
3617,1148,flicker_100hz
3618,1080,flicker_100hz
3619,1461,flicker_100hz
3620,1981,flicker_100hz
3621,2639,flicker_100hz
3622,2961,flicker_100hz
3623,2962,flicker_100hz
3624,2673,flicker_100hz
3625,2005,flicker_100hz
3626,1475,flicker_100hz
3627,990,flicker_100hz
3628,1078,flicker_100hz
3629,1470,flicker_100hz
3630,2067,flicker_100hz
3631,2713,flicker_100hz
3632,3008,flicker_100hz
3633,2967,flicker_100hz
3634,2621,flicker_100hz
3635,1992,flicker_100hz
3636,1450,flicker_100hz
3637,1138,flicker_100hz
3638,1073,flicker_100hz
3639,1499,flicker_100hz
3640,2121,flicker_100hz
3641,2653,flicker_100hz
3642,2939,flicker_100hz
3643,2953,flicker_100hz
3644,2626,flicker_100hz
3645,2110,flicker_100hz
3646,1490,flicker_100hz
3647,1152,flicker_100hz
3648,1035,flicker_100hz
3649,1437,flicker_100hz
3650,2071,flicker_100hz
3651,2569,flicker_100hz
3652,2972,flicker_100hz
3653,2988,flicker_100hz
3654,2659,flicker_100hz
3655,2079,flicker_100hz
3656,1442,flicker_100hz
3657,1176,flicker_100hz
3658,1149,flicker_100hz
3659,1490,flicker_100hz
3660,2039,flicker_100hz
3661,2631,flicker_100hz
3662,2999,flicker_100hz
3663,2891,flicker_100hz
3664,2591,flicker_100hz
3665,2029,flicker_100hz
3666,1435,flicker_100hz
3667,1066,flicker_100hz
3668,1022,flicker_100hz
3669,1461,flicker_100hz
3670,2049,flicker_100hz
3671,2637,flicker_100hz
3672,2958,flicker_100hz
3673,2986,flicker_100hz
3674,2621,flicker_100hz
3675,2043,flicker_100hz
3676,1452,flicker_100hz
3677,1029,flicker_100hz
3678,1031,flicker_100hz
3679,1354,flicker_100hz
3680,2004,flicker_100hz
3681,2618,flicker_100hz
3682,3059,flicker_100hz
3683,3073,flicker_100hz
3684,2662,flicker_100hz
3685,2074,flicker_100hz
3686,1443,flicker_100hz
3687,975,flicker_100hz
3688,1136,flicker_100hz
3689,1473,flicker_100hz
3690,1975,flicker_100hz
3691,2607,flicker_100hz
3692,2979,flicker_100hz
3693,2991,flicker_100hz
3694,2604,flicker_100hz
3695,2055,flicker_100hz
3696,1500,flicker_100hz
3697,1165,flicker_100hz
3698,1132,flicker_100hz
3699,1585,flicker_100hz
3700,2080,flicker_100hz
3701,2590,flicker_100hz
3702,2915,flicker_100hz
3703,3068,flicker_100hz
3704,2644,flicker_100hz
3705,2074,flicker_100hz
3706,1419,flicker_100hz
3707,1131,flicker_100hz
3708,1085,flicker_100hz
3709,1496,flicker_100hz
3710,2017,flicker_100hz
3711,2581,flicker_100hz
3712,2994,flicker_100hz
3713,3108,flicker_100hz
3714,2702,flicker_100hz
3715,2144,flicker_100hz
3716,1522,flicker_100hz
3717,1032,flicker_100hz
3718,1066,flicker_100hz
3719,1376,flicker_100hz
3720,2019,flicker_100hz
3721,2717,flicker_100hz
3722,2996,flicker_100hz
3723,2996,flicker_100hz
3724,2629,flicker_100hz
3725,2085,flicker_100hz
3726,1425,flicker_100hz
3727,1012,flicker_100hz
3728,1159,flicker_100hz
3729,1484,flicker_100hz
3730,2097,flicker_100hz
3731,2690,flicker_100hz
3732,3019,flicker_100hz
3733,2917,flicker_100hz
3734,2565,flicker_100hz
3735,2031,flicker_100hz
3736,1398,flicker_100hz
3737,1053,flicker_100hz
3738,1133,flicker_100hz
3739,1537,flicker_100hz
3740,2060,flicker_100hz
3741,2592,flicker_100hz
3742,2953,flicker_100hz
3743,2923,flicker_100hz
3744,2604,flicker_100hz
3745,2057,flicker_100hz
3746,1438,flicker_100hz
3747,1090,flicker_100hz
3748,1134,flicker_100hz
3749,1490,flicker_100hz
3750,2053,flicker_100hz
3751,2533,flicker_100hz
3752,3015,flicker_100hz
3753,2914,flicker_100hz
3754,2697,flicker_100hz
3755,2054,flicker_100hz
3756,1488,flicker_100hz
3757,1071,flicker_100hz
3758,1115,flicker_100hz
3759,1435,flicker_100hz
3760,2089,flicker_100hz
3761,2626,flicker_100hz
3762,3002,flicker_100hz
3763,2906,flicker_100hz
3764,2716,flicker_100hz
3765,2043,flicker_100hz
3766,1425,flicker_100hz
3767,1050,flicker_100hz
3768,1115,flicker_100hz
3769,1508,flicker_100hz
3770,2140,flicker_100hz
3771,2588,flicker_100hz
3772,3111,flicker_100hz
3773,3070,flicker_100hz
3774,2584,flicker_100hz
3775,1966,flicker_100hz
3776,1441,flicker_100hz
3777,1164,flicker_100hz
3778,1078,flicker_100hz
3779,1376,flicker_100hz
3780,2047,flicker_100hz
